Raw_ID,ID,CPP_ID,PPP_ID,MS_ID,USZ_ID,Tissue,Batch,Date,Year,Month,Day
GUOT_PC2_170201_CPP254_SW,PPPB1361,CPP254,RP253,PC2,G_2009.0729,N,10,170201,17,2,1
GUOT_PC3_170220_CPP354_SW,PPPB1362,CPP354,PPP339,PC3,G_2010.0471,N,13,170220,17,2,20
GUOT_PC2_170203_CPP367_SW,PPPB1363,CPP367,RP350,PC2,G_2010.0535,T,14,170203,17,2,3
GUOT_PC1_170208_CPP79_SW,PPPB1364,CPP79,PPP72,PC1,G_2008.0347,T,3,170208,17,2,8
GUOT_PC4_170711_CPP548_SW,PPPB1365,CPP548,RP479,PC4,G_2011.0725,N,21,170711,17,7,11
GUOT_PC4_170201_CPP432_SW,PPPB1366,CPP432,PPP142,PC4,G_2007.0918,T,16,170201,17,2,1
GUOT_PC5_170730_CPP567_SW,PPPB1367,CPP567,PPP493,PC5,G_2011.0848,N,23,170730,17,7,30
GUOT_170802_PC1_PCPOOL32_SW,PPPB1368,PCPOOL32,PC15AQUA,PC1,NA,A,29,170802,17,8,2
GUOT_PC3_170210_CPP492_SW,PPPB1369,CPP492,CTRL5C,PC3,NA,C,19,170210,17,2,10
GUOT_PC1_170131_CPP241_SW,PPPB1370,CPP241,PPP243,PC1,G_2009.0687,N,9,170131,17,1,31
GUOT_PC1_170727_CPP523_SW,PPPB1371,CPP523,PPP459,PC1,G_2011.0573,N,20,170727,17,7,27
GUOT_PC4_170301_CPP495_SW,PPPB1372,CPP495,PPP425,PC4,G_2011.0367,N,19,170301,17,3,1
GUOT_PC4_170124_CPP101_SW,PPPB1373,CPP101,PPP91,PC4,G_2008.0524,N,4,170124,17,1,24
GUOT_PC1_170202_CPP356_SW,PPPB1374,CPP356,PPP341,PC1,G_2010.0473,N,13,170202,17,2,2
GUOT_PC3_170125_CPP71_SW,PPPB1375,CPP71,PPP65,PC3,G_2008.0302,N,3,170125,17,1,25
GUOT_PC1_170131_CPP230_SW,PPPB1376,CPP230,PPP233,PC1,G_2009.0599,N,9,170131,17,1,31
GUOT_PC4_170130_CPP308_SW,PPPB1377,CPP308,PPP300,PC4,G_2010.0155,T,12,170130,17,1,30
GUOT_PC3_170210_CPP499_SW,PPPB1378,CPP499,PPP428,PC3,G_2011.0369,T,19,170210,17,2,10
GUOT_PC1_170206_CPP451_SW,PPPB1379,CPP451,PPP177,PC1,G_2009.0190,N,17,170206,17,2,6
GUOT_PC2_170127_CPP50_SW,PPPB1380,CPP50,PPP45,PC2,G_2008.0161,N,2,170127,17,1,27
GUOT_PC4_170127_CPP195_SW,PPPB1381,CPP195,PPP197,PC4,G_2009.0333,N,8,170127,17,1,27
GUOT_PC3_170210_CPP508_SW,PPPB1382,CPP508,PPP436,PC3,G_2011.0416,T,19,170210,17,2,10
GUOT_170802_PC1_CPP664_SW,PPPB1383,CPP664,PPP545,PC1,G_2012.0125,N,29,170802,17,8,2
GUOT_PC1_170127_CPP128_SW,PPPB1384,CPP128,PPP113,PC1,G_2008.0666,N,5,170127,17,1,27
GUOT_PC4_170716_CPP551_SW,PPPB1385,CPP551,PPP481,PC4,G_2011.0758,N,22,170716,17,7,16
GUOT_PC1_170217_CPP272_SW,PPPB1386,CPP272,PPP269,PC1,G_2009.0817,N,10,170217,17,2,17
GUOT_PC5_170727_PCPOOL29_SW,PPPB1387,PCPOOL29,PC15AQUA,PC5,NA,A,26,170727,17,7,27
GUOT_PC2_170127_CPP50_SW,PPPB1388,CPP50,PPP45,PC2,G_2008.0161,N,2,170127,17,1,27
GUOT_PC4_170203_CPP27_SW,PPPB1389,CPP27,PPP25,PC4,G_2007.0873,N,1,170203,17,2,3
GUOT_PC4_170716_CPP556_SW,PPPB1390,CPP556,PPP485,PC4,G_2011.0795,N,22,170716,17,7,16
GUOT_PC2_170201_CPP255_SW,PPPB1391,CPP255,PPP254,PC2,G_2009.0729,T,10,170201,17,2,1
GUOT_PC3_170202_CPP301_SW,PPPB1392,CPP301,PPP294,PC3,G_2010.0142,T,11,170202,17,2,2
GUOT_PC1_170210_CPP154_SW,PPPB1393,CPP154,PPP136,PC1,G_2008.0894,T,6,170210,17,2,10
GUOT_PC1_170206_CPP444_SW,PPPB1394,CPP444,RP167,PC1,G_2009.0141,N,17,170206,17,2,6
GUOT_PC1_170131_CPP233_SW,PPPB1395,CPP233,PPP235,PC1,G_2009.0644,N,9,170131,17,1,31
GUOT_PC2_170206_CPP465_SW,PPPB1396,CPP465,PPP399,PC2,G_2011.0212,N,18,170206,17,2,6
GUOT_PC1_170127_CPP135_SW,PPPB1397,CPP135,PPP120,PC1,G_2008.0697,T,5,170127,17,1,27
GUOT_PC1_170213_CPP418_SW,PPPB1398,CPP418,PPP50,PC1,G_2008.0191,T,16,170213,17,2,13
GUOT_PC4_170718_CPP592_SW,PPPB1399,CPP592,PPP514,PC4,G_2011.1040,T,24,170718,17,7,18
GUOT_PC5_170730_CPP570_SW,PPPB1400,CPP570,RP495,PC5,G_2011.0855,N,23,170730,17,7,30
GUOT_PC5_170729_CPP677_SW,PPPB1401,CPP677,PPP555,PC5,G_2012.0173,N,30,170729,17,7,29
GUOT_PC1_170206_CPP463_SW,PPPB1402,CPP463,PPP196,PC1,G_2009.0329,T,17,170206,17,2,6
GUOT_PC2_170203_CPP382_SW,PPPB1403,CPP382,PPP366,PC2,G_2010.0666,T,14,170203,17,2,3
GUOT_PC3_170210_CPP504_SW,PPPB1404,CPP504,RP432,PC3,G_2011.0387,T,19,170210,17,2,10
GUOT_PC1_170213_CPP433_SW,PPPB1405,CPP433,PPP145,PC1,G_2008.0013,N,16,170213,17,2,13
GUOT_PC3_170202_CPP286_SW,PPPB1406,CPP286,RP280,PC3,G_2010.0043,T,11,170202,17,2,2
GUOT_PC2_170217_CPP456_SW,PPPB1407,CPP456,PPP190,PC2,G_2009.0283,T,17,170217,17,2,17
GUOT_PC1_170206_CPP457_SW,PPPB1408,CPP457,PPP191,PC1,G_2009.0285,N,17,170206,17,2,6
GUOT_PC4_170201_CPP433_SW,PPPB1409,CPP433,PPP145,PC4,G_2008.0013,N,16,170201,17,2,1
GUOT_PC3_170215_CPP360_SW,PPPB1410,CPP360,PPP344,PC3,G_2010.0479,T,14,170215,17,2,15
GUOT_PC2_170130_CPP150_SW,PPPB1411,CPP150,PPP132,PC2,G_2008.0854,T,6,170130,17,1,30
GUOT_PC1_170131_CPP233_SW,PPPB1412,CPP233,PPP235,PC1,G_2009.0644,N,9,170131,17,1,31
GUOT_PC4_170124_CPP90_SW,PPPB1413,CPP90,PPP80,PC4,G_2008.0411,T,4,170124,17,1,24
GUOT_PC3_170130_CPP182_SW,PPPB1414,CPP182,PPP186,PC3,G_2009.0266,T,7,170130,17,1,30
GUOT_PC2_170201_CPP258_SW,PPPB1415,CPP258,RP256,PC2,G_2009.0736,T,10,170201,17,2,1
GUOT_PC3_170206_CPP403_SW,PPPB1416,CPP403,PPP382,PC3,G_2010.0870,T,15,170206,17,2,6
GUOT_PC3_170202_CPP279_SW,PPPB1417,CPP279,PPP275,PC3,G_2010.0027,N,11,170202,17,2,2
GUOT_PC1_170217_CPP268_SW,PPPB1418,CPP268,PPP265,PC1,G_2009.0841,N,10,170217,17,2,17
GUOT_PC1_170131_CPP228_SW,PPPB1419,CPP228,PPP231,PC1,G_2009.0588,N,9,170131,17,1,31
GUOT_PC4_170201_CPP435_SW,PPPB1420,CPP435,RP146,PC4,G_2008.0013,T,16,170201,17,2,1
GUOT_PC4_170130_CPP315_SW,PPPB1421,CPP315,PPP305,PC4,G_2010.0182,N,12,170130,17,1,30
GUOT_PC3_170130_CPP184_SW,PPPB1422,CPP184,PPP187,PC3,G_2009.0271,N,7,170130,17,1,30
GUOT_170731_PC1_PCPOOL29_SW,PPPB1423,PCPOOL29,PC15AQUA,PC1,NA,A,26,170731,17,7,31
GUOT_PC1_170215_CPP410_SW,PPPB1424,CPP410,PPP389,PC1,G_2011.0031,N,15,170215,17,2,15
GUOT_PC4_170714_PCPOOL32_SW,PPPB1425,PCPOOL32,PC15AQUA,PC4,NA,A,29,170714,17,7,14
GUOT_PC3_170217_CPP214_SW,PPPB1426,CPP214,PPP215,PC3,G_2009.0470,N,8,170217,17,2,17
GUOT_PC1_170210_CPP150_SW,PPPB1427,CPP150,PPP132,PC1,G_2008.0854,T,6,170210,17,2,10
GUOT_PC4_170711_CPP544_SW,PPPB1428,CPP544,PPP476,PC4,G_2011.0718,T,21,170711,17,7,11
GUOT_PC4_170224_CPP166_SW,PPPB1429,CPP166,CTRL4,PC4,NA,C,7,170224,17,2,24
GUOT_PC2_170130_CPP157_SW,PPPB1430,CPP157,PPP138,PC2,G_2009.0025,T,6,170130,17,1,30
GUOT_PC2_170127_CPP44_SW,PPPB1431,CPP44,PPP41,PC2,G_2008.0133,N,2,170127,17,1,27
GUOT_PC4_170130_CPP307_SW,PPPB1432,CPP307,PPP299,PC4,G_2010.0155,N,12,170130,17,1,30
GUOT_PC5_170802_CPP701,PPPB1433,CPP701,PPP575,PC5,G_2012.0384,N,31,170802,17,8,2
GUOT_PC3_170217_CPP200_SW,PPPB1434,CPP200,RP201,PC3,G_2009.0383,N,8,170217,17,2,17
GUOT_PC4_170712_CPP608_SW,PPPB1435,CPP608,RP396,PC4,G_2011.0130,T,25,170712,17,7,12
GUOT_PC3_170130_CPP189_SW,PPPB1436,CPP189,PPP192,PC3,G_2009.0285,T,7,170130,17,1,30
GUOT_PC4_170127_CPP213_SW,PPPB1437,CPP213,RP214,PC4,G_2009.0465,T,8,170127,17,1,27
GUOT_PC4_170227_CPP485_SW,PPPB1438,CPP485,PPP416,PC4,G_2011.0309,T,18,170227,17,2,27
GUOT_PC1_170125_CPP8_SW,PPPB1439,CPP8,PPP7,PC1,G_2007.0676,N,1,170125,17,1,25
GUOT_PC4_170712_CPP602_SW,PPPB1440,CPP602,PPP227,PC4,G_2009.0571,N,25,170712,17,7,12
GUOT_PC4_170124_CPP99_SW,PPPB1441,CPP99,PPP89,PC4,G_2008.0506,N,4,170124,17,1,24
GUOT_PC3_170202_CPP280_SW,PPPB1442,CPP280,PPP276,PC3,G_2010.0027,T,11,170202,17,2,2
GUOT_170728_PC1_CPP590_SW,PPPB1443,CPP590,PPP513,PC1,G_2011.1040,N,24,170728,17,7,28
GUOT_PC4_170130_CPP324_SW,PPPB1444,CPP324,PPP314,PC4,G_2010.0255,T,12,170130,17,1,30
GUOT_PC2_170215_CPP295_SW,PPPB1445,CPP295,PPP288,PC2,G_2010.0112,T,11,170215,17,2,15
GUOT_PC1_170202_CPP348_SW,PPPB1446,CPP348,PPP334,PC1,G_2010.0412,T,13,170202,17,2,2
GUOT_PC4_170201_CPP420_SW,PPPB1447,CPP420,PPP124,PC4,G_2008.0755,T,16,170201,17,2,1
GUOT_PC1_170210_CPP157_SW,PPPB1448,CPP157,PPP138,PC1,G_2009.0025,T,6,170210,17,2,10
GUOT_PC1_170202_PCPOOL14_SW,PPPB1449,PCPOOL14,PC15AQUA,PC1,NA,A,13,170202,17,2,2
GUOT_PC2_170215_CPP277_SW,PPPB1450,CPP277,PPP273,PC2,G_2010.0018,N,11,170215,17,2,15
GUOT_170802_PC1_CPP674_SW,PPPB1451,CPP674,PPP553,PC1,G_2012.0153,N,29,170802,17,8,2
GUOT_PC1_170127_CPP133_SW,PPPB1452,CPP133,PPP118,PC1,G_2008.0691,T,5,170127,17,1,27
GUOT_PC2_170127_CPP53_SW,PPPB1453,CPP53,RP49,PC2,G_2008.0191,N,2,170127,17,1,27
GUOT_PC2_170130_CPP142_SW,PPPB1454,CPP142,PPP126,PC2,G_2008.0795,T,6,170130,17,1,30
GUOT_PC4_170714_CPP675_SW,PPPB1455,CPP675,PPP554,PC4,G_2012.0153,T,29,170714,17,7,14
GUOT_PC1_170213_CPP426_SW,PPPB1456,CPP426,PPP137,PC1,G_2009.0025,N,16,170213,17,2,13
GUOT_170803_PC6_CPP684_SW,PPPB1457,CPP684,RP561,PC6,G_2012.0223,N,30,170803,17,8,3
GUOT_170730_PC1_PCPOOL31_SW,PPPB1458,PCPOOL31,PC15AQUA,PC1,NA,A,28,170730,17,7,30
GUOT_170731_PC6_CPP656_SW,PPPB1459,CPP656,RP538,PC6,G_2012.0053,T,28,170731,17,7,31
GUOT_PC2_170217_CPP450_SW,PPPB1460,CPP450,RP172,PC2,G_2009.0159,T,17,170217,17,2,17
GUOT_PC2_170215_CPP278_SW,PPPB1461,CPP278,PPP274,PC2,G_2010.0018,T,11,170215,17,2,15
GUOT_PC1_170127_PCPOOL1_SW,PPPB1462,PCPOOL1,PC15AQUA,PC1,NA,A,1,170127,17,1,27
GUOT_PC1_170127_CPP117_SW,PPPB1463,CPP117,PPP104,PC1,G_2008.0599,T,5,170127,17,1,27
GUOT_170803_PC6_CPP685_SW,PPPB1464,CPP685,PPP562,PC6,G_2012.0223,T,30,170803,17,8,3
GUOT_PC4_170124_CPP102_SW,PPPB1465,CPP102,PPP92,PC4,G_2008.0524,T,4,170124,17,1,24
GUOT_PC1_170208_CPP68_SW,PPPB1466,CPP68,PPP62,PC1,G_2008.0283,T,3,170208,17,2,8
GUOT_PC3_170202_CPP280_SW,PPPB1467,CPP280,PPP276,PC3,G_2010.0027,T,11,170202,17,2,2
GUOT_PC3_170130_CPP187_SW,PPPB1468,CPP187,PPP190,PC3,G_2009.0283,T,7,170130,17,1,30
GUOT_PC3_170215_CPP369_SW,PPPB1469,CPP369,PPP352,PC3,G_2010.0541,T,14,170215,17,2,15
GUOT_PC2_170220_CPP462_SW,PPPB1470,CPP462,PPP195,PC2,G_2009.0329,N,17,170220,17,2,20
GUOT_PC4_170224_CPP174_SW,PPPB1471,CPP174,PPP179,PC4,G_2009.0195,N,7,170224,17,2,24
GUOT_PC4_170224_CPP179_SW,PPPB1472,CPP179,PPP183,PC4,G_2009.0261,N,7,170224,17,2,24
GUOT_PC1_170213_CPP421_SW,PPPB1473,CPP421,PPP129,PC1,G_2008.0850,N,16,170213,17,2,13
GUOT_PC1_170127_CPP120_SW,PPPB1474,CPP120,RP106,PC1,G_2008.0612,T,5,170127,17,1,27
GUOT_PC1_170206_CPP442_SW,PPPB1475,CPP442,PPP164,PC1,G_2009.0137,T,17,170206,17,2,6
GUOT_PC2_170203_CPP372_SW,PPPB1476,CPP372,PPP355,PC2,G_2010.0620,N,14,170203,17,2,3
GUOT_PC1_170202_CPP340_SW,PPPB1477,CPP340,PPP327,PC1,G_2010.0379,N,13,170202,17,2,2
GUOT_PC4_170715_CPP520_SW,PPPB1478,CPP520,RP457,PC4,G_2011.0555,N,20,170715,17,7,15
GUOT_PC3_170206_CPP394_SW,PPPB1479,CPP394,PPP374,PC3,G_2010.0757,T,15,170206,17,2,6
GUOT_PC5_170729_CPP676_SW,PPPB1480,CPP676,CTRL9C,PC5,NA,C,30,170729,17,7,29
GUOT_PC2_170210_CPP91_SW,PPPB1481,CPP91,PPP81,PC2,G_2008.0418,N,4,170210,17,2,10
GUOT_PC2_170206_CPP481_SW,PPPB1482,CPP481,PPP412,PC2,G_2011.0259,T,18,170206,17,2,6
GUOT_170730_PC1_CPP657_SW,PPPB1483,CPP657,PPP539,PC1,G_2012.0090,N,28,170730,17,7,30
GUOT_PC3_170217_CPP219_SW,PPPB1484,CPP219,PPP220,PC3,G_2009.0488,T,8,170217,17,2,17
GUOT_170730_PC1_CPP654_SW,PPPB1485,CPP654,PPP537,PC1,G_2012.0053,N,28,170730,17,7,30
GUOT_PC1_170127_CPP17_SW,PPPB1486,CPP17,PPP18,PC1,G_2007.0803,T,1,170127,17,1,27
GUOT_PC2_170215_CPP298_SW,PPPB1487,CPP298,PPP291,PC2,G_2010.0140,N,11,170215,17,2,15
GUOT_PC3_170130_CPP81_SW,PPPB1488,CPP81,PPP74,PC3,G_2008.0344,T,3,170130,17,1,30
GUOT_PC4_170715_CPP527_SW,PPPB1489,CPP527,PPP462,PC4,G_2011.0587,T,20,170715,17,7,15
GUOT_PC3_170202_CPP289_SW,PPPB1490,CPP289,PPP283,PC3,G_2010.0108,N,11,170202,17,2,2
GUOT_PC4_170127_CPP208_SW,PPPB1491,CPP208,PPP208,PC4,G_2009.0439,T,8,170127,17,1,27
GUOT_PC4_170201_CPP431_SW,PPPB1492,CPP431,PPP141,PC4,G_2007.0918,N,16,170201,17,2,1
GUOT_PC5_170727_CPP619_SW,PPPB1493,CPP619,PPP450,PC5,G_2011.0483,T,26,170727,17,7,27
GUOT_170728_PC6_CPP634_SW,PPPB1494,CPP634,PPP521,PC6,G_2011.1103,N,27,170728,17,7,28
GUOT_PC2_170130_CPP32B_SW,PPPB1495,CPP32B,PPP29,PC2,G_2008.0029,N,2,170130,17,1,30
GUOT_PC2_170201_CPP264_SW,PPPB1496,CPP264,PPP262,PC2,G_2009.0778,T,10,170201,17,2,1
GUOT_PC2_170201_CPP266_SW,PPPB1497,CPP266,RP263,PC2,G_2009.0812,N,10,170201,17,2,1
GUOT_PC5_170726_CPP552_SW,PPPB1498,CPP552,PPP482,PC5,G_2011.0758,T,22,170726,17,7,26
GUOT_PC5_170726_CPP554_SW,PPPB1499,CPP554,PPP483,PC5,G_2011.0779,N,22,170726,17,7,26
GUOT_PC3_170220_CPP343_SW,PPPB1500,CPP343,PPP330,PC3,G_2010.0397,T,13,170220,17,2,20
GUOT_PC1_170131_CPP239_SW,PPPB1501,CPP239,PPP241,PC1,G_2009.0662,N,9,170131,17,1,31
GUOT_PC4_170711_CPP537_SW,PPPB1502,CPP537,PPP471,PC4,G_2011.0692,N,21,170711,17,7,11
GUOT_PC4_170715_PCPOOL23_SW,PPPB1503,PCPOOL23,PC15AQUA,PC4,NA,A,20,170715,17,7,15
GUOT_PC4_170124_CPP94_SW,PPPB1504,CPP94,PPP84,PC4,G_2008.0424,T,4,170124,17,1,24
GUOT_PC4_170206_PCPOOL1B_SW,PPPB1505,PCPOOL1B,PC15AQUA,PC4,NA,A,1,170206,17,2,6
GUOT_PC4_170223_CPP237_SW,PPPB1506,CPP237,PPP239,PC4,G_2009.0659,N,9,170223,17,2,23
GUOT_PC1_170206_CPP456_SW,PPPB1507,CPP456,PPP190,PC1,G_2009.0283,T,17,170206,17,2,6
GUOT_PC1_170727_CPP533_SW,PPPB1508,CPP533,PPP468,PC1,G_2011.0660,T,20,170727,17,7,27
GUOT_PC1_170217_CPP257_SW,PPPB1509,CPP257,PPP256,PC1,G_2009.0736,T,10,170217,17,2,17
GUOT_PC4_170223_CPP238_SW,PPPB1510,CPP238,PPP240,PC4,G_2009.0659,T,9,170223,17,2,23
GUOT_PC2_170206_CPP478_SW,PPPB1511,CPP478,PPP409,PC2,G_2011.0247,N,18,170206,17,2,6
GUOT_PC5_170731_CPP641_SW,PPPB1512,CPP641,RP526,PC5,G_2011.1162,T,27,170731,17,7,31
GUOT_170803_PC1_CPP604_SW,PPPB1513,CPP604,PPP393,PC1,G_2011.0114,N,25,170803,17,8,3
GUOT_PC2_170130_CPP34B_SW,PPPB1514,CPP34B,PPP31,PC2,G_2008.0070,N,2,170130,17,1,30
GUOT_PC4_170716_CPP554_SW,PPPB1515,CPP554,PPP483,PC4,G_2011.0779,N,22,170716,17,7,16
GUOT_PC1_170208_CPP60_SW,PPPB1516,CPP60,RP55,PC1,G_2008.0253,N,3,170208,17,2,8
GUOT_PC2_170215_CPP288_SW,PPPB1517,CPP288,PPP282,PC2,G_2010.0097,T,11,170215,17,2,15
GUOT_PC1_170210_CPP164_SW,PPPB1518,CPP164,PPP145,PC1,G_2008.0013,N,6,170210,17,2,10
GUOT_PC1_170127_CPP130_SW,PPPB1519,CPP130,PPP115,PC1,G_2008.0668,N,5,170127,17,1,27
GUOT_PC4_170715_CPP524_SW,PPPB1520,CPP524,PPP460,PC4,G_2011.0573,T,20,170715,17,7,15
GUOT_PC4_170201_CPP414_SW,PPPB1521,CPP414,CTRL2D,PC4,NA,C,16,170201,17,2,1
GUOT_PC6_170727_CPP569_SW,PPPB1522,CPP569,PPP495,PC6,G_2011.0855,N,23,170727,17,7,27
GUOT_PC4_170203_CPP19_SW,PPPB1523,CPP19,PPP20,PC4,G_2007.0812,T,1,170203,17,2,3
GUOT_PC1_170206_CPP458_SW,PPPB1524,CPP458,RP191,PC1,G_2009.0285,N,17,170206,17,2,6
GUOT_170803_PC1_CPP611_SW,PPPB1525,CPP611,PPP398,PC1,G_2011.0143,T,25,170803,17,8,3
GUOT_170803_PC6_CPP689_SW,PPPB1526,CPP689,PPP565,PC6,G_2012.0248,N,30,170803,17,8,3
GUOT_PC1_170727_CPP531_SW,PPPB1527,CPP531,PPP466,PC1,G_2011.0621,T,20,170727,17,7,27
GUOT_PC3_170210_CPP494_SW,PPPB1528,CPP494,PPP424,PC3,G_2011.0349,T,19,170210,17,2,10
GUOT_PC1_170131_CPP225_SW,PPPB1529,CPP225,PPP229,PC1,G_2009.0584,N,9,170131,17,1,31
GUOT_PC3_170130_CPP179_SW,PPPB1530,CPP179,PPP183,PC3,G_2009.0261,N,7,170130,17,1,30
GUOT_PC5_170730_CPP577_SW,PPPB1531,CPP577,PPP501,PC5,G_2011.0938,N,23,170730,17,7,30
GUOT_PC1_170206_CPP448_SW,PPPB1532,CPP448,PPP171,PC1,G_2009.0159,N,17,170206,17,2,6
GUOT_170730_PC1_CPP645_SW,PPPB1533,CPP645,PPP529,PC1,G_2012.0010,N,28,170730,17,7,30
GUOT_PC1_170127_CPP23_SW,PPPB1534,CPP23,RP22,PC1,G_2007.0857,T,1,170127,17,1,27
GUOT_PC4_170716_CPP560_SW,PPPB1535,CPP560,PPP489,PC4,G_2011.0814,N,22,170716,17,7,16
GUOT_PC3_170215_CPP376_SW,PPPB1536,CPP376,PPP358,PC3,G_2010.0623,T,14,170215,17,2,15
GUOT_PC4_170718_CPP587_SW,PPPB1537,CPP587,PPP511,PC4,G_2011.1029,N,24,170718,17,7,18
GUOT_PC3_170210_CPP514_SW,PPPB1538,CPP514,PPP442,PC3,G_2011.0441,T,19,170210,17,2,10
GUOT_170731_PC6_CPP644_SW,PPPB1539,CPP644,CTRL9B,PC6,NA,C,28,170731,17,7,31
GUOT_PC4_170718_CPP588_SW,PPPB1540,CPP588,RP511,PC4,G_2011.1029,N,24,170718,17,7,18
GUOT_PC3_170215_CPP381_SW,PPPB1541,CPP381,PPP365,PC3,G_2010.0666,N,14,170215,17,2,15
GUOT_170728_PC6_PCPOOL30_SW,PPPB1542,PCPOOL30,PC15AQUA,PC6,NA,A,27,170728,17,7,28
GUOT_PC3_170125_CPP76_SW,PPPB1543,CPP76,PPP70,PC3,G_2008.0321,T,3,170125,17,1,25
GUOT_PC4_170223_CPP234_SW,PPPB1544,CPP234,PPP236,PC4,G_2009.0644,T,9,170223,17,2,23
GUOT_PC2_170208_CPP120_SW,PPPB1545,CPP120,RP106,PC2,G_2008.0612,T,5,170208,17,2,8
GUOT_PC2_170130_CPP33B_SW,PPPB1546,CPP33B,PPP30,PC2,G_2008.0029,T,2,170130,17,1,30
GUOT_PC2_170201_CPP257_SW,PPPB1547,CPP257,PPP256,PC2,G_2009.0736,T,10,170201,17,2,1
GUOT_170728_PC6_CPP630_SW,PPPB1548,CPP630,PPP518,PC6,G_2011.1067,T,27,170728,17,7,28
GUOT_PC5_170727_CPP621_SW,PPPB1549,CPP621,PPP452,PC5,G_2011.0491,T,26,170727,17,7,27
GUOT_PC6_170727_CPP581_SW,PPPB1550,CPP581,PPP504,PC6,G_2011.0955,T,23,170727,17,7,27
GUOT_PC1_170215_CPP388_SW,PPPB1551,CPP388,PPP370,PC1,G_2010.0709,T,15,170215,17,2,15
GUOT_PC1_170127_CPP127_SW,PPPB1552,CPP127,PPP112,PC1,G_2008.0658,T,5,170127,17,1,27
GUOT_PC2_170201_CPP260_SW,PPPB1553,CPP260,PPP258,PC2,G_2009.0754,T,10,170201,17,2,1
GUOT_PC1_170127_CPP136_SW,PPPB1554,CPP136,PPP121,PC1,G_2008.0713,N,5,170127,17,1,27
GUOT_PC1_170127_CPP114_SW,PPPB1555,CPP114,RP101,PC1,G_2008.0576,N,5,170127,17,1,27
GUOT_PC4_170124_CPP92_SW,PPPB1556,CPP92,PPP82,PC4,G_2008.0418,T,4,170124,17,1,24
GUOT_PC2_170203_CPP377_SW,PPPB1557,CPP377,PPP359,PC2,G_2010.0653,N,14,170203,17,2,3
GUOT_PC1_170213_PCPOOL17_SW,PPPB1558,PCPOOL17,PC15AQUA,PC1,NA,A,16,170213,17,2,13
GUOT_PC2_170203_CPP362_SW,PPPB1559,CPP362,PPP346,PC2,G_2010.0513,T,14,170203,17,2,3
GUOT_PC6_170727_CPP578_SW,PPPB1560,CPP578,PPP502,PC6,G_2011.0938,T,23,170727,17,7,27
GUOT_PC3_170130_CPP175_SW,PPPB1561,CPP175,RP179,PC3,G_2009.0195,N,7,170130,17,1,30
GUOT_PC3_170130_CPP193_SW,PPPB1562,CPP193,PPP196,PC3,G_2009.0329,T,7,170130,17,1,30
GUOT_PC2_170206_CPP480_SW,PPPB1563,CPP480,PPP411,PC2,G_2011.0259,N,18,170206,17,2,6
GUOT_PC5_170726_CPP558_SW,PPPB1564,CPP558,PPP487,PC5,G_2011.0802,N,22,170726,17,7,26
GUOT_PC5_170729_CPP678_SW,PPPB1565,CPP678,PPP556,PC5,G_2012.0173,T,30,170729,17,7,29
GUOT_PC4_170201_CPP424_SW,PPPB1566,CPP424,PPP134,PC4,G_2008.0861,T,16,170201,17,2,1
